Rating Agency,Corporation,Rating,Rating Date,CIK,Binary Rating,SIC Code,Sector,Ticker,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Operating Cash Flow Per Share,Free Cash Flow Per Share
Standard & Poor's Ratings Services,Black Hills Corp.,BBB,2016-08-11,1130464,1,4911.0,Utils,BKH,1.9847,0.5584,1.317,63.7771,23.8179,23.8179,34.3542,17.4583,-2.5458,0.2726,9.6563,12.8362,3.0594,4.2641,2.3006,5.354
Moody's Investors Service,Black Hills Corporation,BBB+,2016-01-11,1130464,1,4911.0,Utils,BKH,1.9847,0.5584,1.317,63.7771,23.8179,23.8179,34.3542,17.4583,-2.5458,0.2726,9.6563,12.8362,3.0594,4.2641,2.3006,5.354
Fitch Ratings,Black Hills Gas LLC,BBB+,2016-02-12,1130464,1,4911.0,Utils,BKH,1.9847,0.5584,1.317,63.7771,23.8179,23.8179,34.3542,17.4583,-2.5458,0.2726,9.6563,12.8362,3.0594,4.2641,2.3006,5.354
Moody's Investors Service,Boise Cascade Company,B+,2016-08-15,1328581,0,5031.0,Shops,BCC,3.0372,0.3919,0.6445,13.2078,2.84,2.84,4.4142,2.2206,1.4362,2.91,9.7597,10.3792,4.1792,5.9348,-0.5376,-1.2538
Standard & Poor's Ratings Services,Boise Cascade Company,BB-,2016-08-17,1328581,0,5031.0,Shops,BCC,3.0372,0.3919,0.6445,13.2078,2.84,2.84,4.4142,2.2206,1.4362,2.91,9.7597,10.3792,4.1792,5.9348,-0.5376,-1.2538
Standard & Poor's Ratings Services,Boise Cascade Company,BB-,2016-11-10,1328581,0,5031.0,Shops,BCC,3.0372,0.3919,0.6445,13.2078,2.84,2.84,4.4142,2.2206,1.4362,2.91,9.7597,10.3792,4.1792,5.9348,-0.5376,-1.2538
Standard & Poor's Ratings Services,Booz Allen Hamilton Inc.,BB,2016-06-20,1443646,0,7370.0,BusEq,BAH,1.2658,0.7842,3.9102,52.2725,8.2243,8.2243,9.5173,7.0196,5.4404,1.7958,71.9958,-25.0488,9.77,15.5364,-0.3965,-0.6019
Standard & Poor's Ratings Services,BorgWarner Inc.,A,2016-03-23,908255,1,3714.0,Durbl,BWA,1.3301,0.3674,0.7023,21.2272,11.0717,11.0717,15.0626,10.9109,7.1941,0.9091,16.9049,46.1579,6.9558,10.6944,0.3438,0.2447
Standard & Poor's Ratings Services,Boston Scientific Corp.,BBB-,2016-03-23,885725,1,3845.0,Hlth,BSX,1.267,0.373,0.6573,70.0542,-4.0786,-4.0786,8.3875,-6.897,-1.6125,0.4335,-1.843,2.3578,-0.699,-1.1556,0.1306,0.0782
Standard & Poor's Ratings Services,Boston Scientific Corp.,BBB-,2016-07-28,885725,1,3845.0,Hlth,BSX,1.267,0.373,0.6573,70.0542,-4.0786,-4.0786,8.3875,-6.897,-1.6125,0.4335,-1.843,2.3578,-0.699,-1.1556,0.1306,0.0782
Standard & Poor's Ratings Services,Boston Scientific Corp.,BBB-,2016-09-16,885725,1,3845.0,Hlth,BSX,1.267,0.373,0.6573,70.0542,-4.0786,-4.0786,8.3875,-6.897,-1.6125,0.4335,-1.843,2.3578,-0.699,-1.1556,0.1306,0.0782
Standard & Poor's Ratings Services,Boyd Gaming Corp.,B-,2016-06-01,906553,0,7990.0,Other,BYD,0.6774,0.8851,7.7721,44.7105,8.1098,8.1098,18.9064,-2.6156,-2.4759,0.4844,-11.5559,4.2849,-1.1447,-1.3276,-0.213,-0.0295
Standard & Poor's Ratings Services,Boyd Gaming Corp.,B,2016-08-05,906553,0,7990.0,Other,BYD,0.6774,0.8851,7.7721,44.7105,8.1098,8.1098,18.9064,-2.6156,-2.4759,0.4844,-11.5559,4.2849,-1.1447,-1.3276,-0.213,-0.0295
Moody's Investors Service,Boyd Gaming Corporation,B-,2016-03-22,906553,0,7990.0,Other,BYD,0.6774,0.8851,7.7721,44.7105,8.1098,8.1098,18.9064,-2.6156,-2.4759,0.4844,-11.5559,4.2849,-1.1447,-1.3276,-0.213,-0.0295
Moody's Investors Service,Bright Horizons Family Solutions LLC,B+,2016-10-25,1437578,0,8351.0,Other,BFAM,0.5001,0.5545,1.2908,24.5299,12.4518,12.4518,18.0913,9.61,6.3963,0.6782,12.909,-11.6026,4.3676,5.7509,0.135,-0.1329
Standard & Poor's Ratings Services,Brinker International Inc.,BBB-,2016-08-11,703351,1,5812.0,Shops,EAT,0.4096,1.2549,-4.9396,18.9906,9.746,9.746,14.5463,8.7916,6.1587,2.2335,-88.9368,-47.7885,13.7557,22.6659,1.0955,1.3937
Standard & Poor's Ratings Services,Brinker International Inc.,BB+,2016-09-13,703351,0,5812.0,Shops,EAT,0.4096,1.2549,-4.9396,18.9906,9.746,9.746,14.5463,8.7916,6.1587,2.2335,-88.9368,-47.7885,13.7557,22.6659,1.0955,1.3937
Fitch Ratings,"Brinker International, Inc.",BBB-,2016-09-20,703351,1,5812.0,Shops,EAT,0.4096,1.2549,-4.9396,18.9906,9.746,9.746,14.5463,8.7916,6.1587,2.2335,-88.9368,-47.7885,13.7557,22.6659,1.0955,1.3937
Standard & Poor's Ratings Services,Bristol-Myers Squibb Co.,A+,2016-07-18,14272,1,2834.0,Hlth,BMY,1.2991,0.3123,0.4637,76.3949,12.5423,12.5423,14.8128,12.5423,9.4505,0.5216,11.3075,26.6329,5.1373,7.7763,-0.6313,-0.8048
Standard & Poor's Ratings Services,British American Tobacco PLC,A-,2016-10-24,1303523,1,2111.0,NoDur,BTI,1.0414,0.6271,2.1084,77.8971,32.1237,32.1237,33.0327,34.7004,24.286,0.5339,62.8951,-73.281,13.9745,23.451,-0.3628,-0.4456
Standard & Poor's Ratings Services,Brookfield Asset Management Inc.,A,2016-09-20,1001085,1,6200.0,Money,BAM,1.6801,0.4777,0.991,28.5668,19.8922,19.8922,27.897,35.5696,16.0967,0.1418,10.4813,10.9631,4.023,5.1099,0.3156,0.4203
Standard & Poor's Ratings Services,Brookfield Renewable Partners L.P.,BB+,2016-05-19,1533232,0,4991.0,Other,BEP,1.0102,0.4553,0.8645,69.4282,34.4808,34.4808,66.4527,11.2019,3.3839,0.0864,2.2858,2.2858,1.0227,1.2452,-0.3135,-0.438
Standard & Poor's Ratings Services,Brookfield Renewable Partners L.P.,BB+,2016-05-26,1533232,0,4991.0,Other,BEP,1.0102,0.4553,0.8645,69.4282,34.4808,34.4808,66.4527,11.2019,3.3839,0.0864,2.2858,2.2858,1.0227,1.2452,-0.3135,-0.438
Standard & Poor's Ratings Services,Builders FirstSource Inc.,B-,2016-02-09,1316835,0,2452.0,Other,BLDR,1.6244,0.928,13.0813,25.2904,2.5461,2.5461,4.7122,-0.5174,-0.6405,1.2368,-15.3028,2.9269,-0.7922,-1.102,1.4421,1.3127
Standard & Poor's Ratings Services,Builders FirstSource Inc.,B-,2016-07-22,1316835,0,2452.0,Other,BLDR,1.6244,0.928,13.0813,25.2904,2.5461,2.5461,4.7122,-0.5174,-0.6405,1.2368,-15.3028,2.9269,-0.7922,-1.102,1.4421,1.3127
Standard & Poor's Ratings Services,Builders FirstSource Inc.,B+,2016-08-09,1316835,0,2452.0,Other,BLDR,1.6244,0.928,13.0813,25.2904,2.5461,2.5461,4.7122,-0.5174,-0.6405,1.2368,-15.3028,2.9269,-0.7922,-1.102,1.4421,1.3127
Moody's Investors Service,"Builders FirstSource, Inc.",B-,2016-07-26,1316835,0,2452.0,Other,BLDR,1.6244,0.928,13.0813,25.2904,2.5461,2.5461,4.7122,-0.5174,-0.6405,1.2368,-15.3028,2.9269,-0.7922,-1.102,1.4421,1.3127
Standard & Poor's Ratings Services,Burlington Resources Finance Co.,A,2016-02-02,1579298,1,5600.0,Shops,BURL,1.0523,1.0828,-13.0937,40.356,5.8193,5.8193,9.2301,4.6566,2.9335,1.9946,-151.9682,-24.1607,5.8512,12.5806,0.5136,0.8057
Standard & Poor's Ratings Services,Burlington Resources Finance Co.,A-,2016-04-29,1579298,1,5600.0,Shops,BURL,1.0523,1.0828,-13.0937,40.356,5.8193,5.8193,9.2301,4.6566,2.9335,1.9946,-151.9682,-24.1607,5.8512,12.5806,0.5136,0.8057
Moody's Investors Service,Burlington Resources Finance Company,BBB,2016-02-25,1579298,1,5600.0,Shops,BURL,1.0523,1.0828,-13.0937,40.356,5.8193,5.8193,9.2301,4.6566,2.9335,1.9946,-151.9682,-24.1607,5.8512,12.5806,0.5136,0.8057
Fitch Ratings,"Burlington Resources, Inc.",A-,2016-03-01,1579298,1,5600.0,Shops,BURL,1.0523,1.0828,-13.0937,40.356,5.8193,5.8193,9.2301,4.6566,2.9335,1.9946,-151.9682,-24.1607,5.8512,12.5806,0.5136,0.8057
Standard & Poor's Ratings Services,CACI International Inc.,BB+,2016-09-29,16058,0,7373.0,BusEq,CACI,1.6311,0.4659,0.9059,33.5578,7.0712,7.0712,8.8871,5.9725,3.814,0.939,8.8843,-11.3929,3.5813,4.7451,0.4783,0.3536
Moody's Investors Service,"CACI International, Inc.",BB,2016-05-10,16058,0,7373.0,BusEq,CACI,1.6666,0.409,0.7185,33.7976,7.134,7.134,9.208,6.085,3.8086,1.022,8.5319,-13.9596,3.8956,5.042,1.2135,1.1056
Standard & Poor's Ratings Services,CDK Global Inc.,BBB-,2016-06-10,1609702,1,7370.0,BusEq,CDK,1.7761,0.5533,1.2551,38.299,15.6143,15.6143,19.3215,14.5336,8.6455,0.8193,23.7597,-35.479,7.3973,10.6142,0.1267,0.0114
Standard & Poor's Ratings Services,CDK Global Inc.,BBB-,2016-10-20,1609702,1,7370.0,BusEq,CDK,1.4113,0.7598,3.2352,41.1993,19.0343,19.0343,22.0609,17.4548,11.3166,0.8941,65.6034,-26.9933,10.4355,15.7549,0.3681,0.358
Standard & Poor's Ratings Services,CDK Global Inc.,BB+,2016-11-17,1609702,0,7370.0,BusEq,CDK,1.4113,0.7598,3.2352,41.1993,19.0343,19.0343,22.0609,17.4548,11.3166,0.8941,65.6034,-26.9933,10.4355,15.7549,0.3681,0.358
Moody's Investors Service,"CDK Global, Inc.",BB+,2016-11-09,1609702,0,7370.0,BusEq,CDK,1.4113,0.7598,3.2352,41.1993,19.0343,19.0343,22.0609,17.4548,11.3166,0.8941,65.6034,-26.9933,10.4355,15.7549,0.3681,0.358
Moody's Investors Service,CDW LLC,BB-,2016-08-05,1402057,0,5045.0,Shops,CDW,1.6713,0.7709,3.3807,15.9121,5.5737,5.5737,7.3485,3.2109,2.0282,1.9873,26.1506,-9.9963,4.0307,5.992,0.2093,0.1878
Moody's Investors Service,CIENA Corporation,BB,2016-04-12,936395,0,3661.0,BusEq,CIEN,2.7948,0.6719,2.0522,43.9783,4.1072,4.1072,9.6585,0.9717,0.477,0.9075,1.8791,7.2121,0.4329,0.6165,1.3333,1.272
Egan-Jones Ratings Company,CLEARWATER,BBB-,2016-08-24,1441236,1,2670.0,Manuf,CLW,1.8731,0.5451,1.1982,13.6699,7.0572,7.0572,11.8924,5.2778,3.1946,1.1473,11.7892,22.7769,3.6653,5.3631,1.5742,-0.67
Moody's Investors Service,CNH Industrial N.V.,BB,2016-08-04,1567094,0,3523.0,Manuf,CNHI,5.9637,0.8564,5.9653,21.5666,8.6193,8.6193,12.121,3.3451,2.1809,0.6271,14.2713,43.5157,1.3638,2.0489,-0.7101,-0.6081
Standard & Poor's Ratings Services,CNH Industrial N.V.,BB+,2016-11-21,1567094,0,3523.0,Manuf,CNHI,5.9637,0.8564,5.9653,21.5666,8.6193,8.6193,12.121,3.3451,2.1809,0.6271,14.2713,43.5157,1.3638,2.0489,-0.7101,-0.6081
Moody's Investors Service,CONSOL Energy Inc.,CCC+,2016-03-14,1710366,0,1220.0,Enrgy,CEIX,0.5135,0.2125,0.2708,98.5582,31.6919,31.6919,45.4314,31.1613,21.5943,0.4958,29.8935,29.8935,11.0687,23.5412,10.4295,5.7716
Standard & Poor's Ratings Services,CSG Systems International Inc.,BBB,2016-10-13,1005757,1,7374.0,BusEq,CSGS,2.2288,0.3942,0.7134,48.1765,10.0747,10.0747,17.1849,8.1889,4.7533,0.8791,9.9575,85.5783,4.1785,6.0326,-1.3726,-1.228
Standard & Poor's Ratings Services,CSX Corp.,BBB+,2016-10-07,277948,1,4011.0,Other,CSX,1.4549,0.474,0.9029,68.0891,30.3446,30.3446,40.5724,26.5685,16.6624,0.3399,16.8666,16.8666,5.6641,8.8717,0.0295,0.0055
Moody's Investors Service,CSX Corporation,BBB+,2016-10-14,277948,1,4011.0,Other,CSX,1.4549,0.474,0.9029,68.0891,30.3446,30.3446,40.5724,26.5685,16.6624,0.3399,16.8666,16.8666,5.6641,8.8717,0.0295,0.0055
Standard & Poor's Ratings Services,"CVR Partners, LP",B+,2016-05-31,1425292,0,2870.0,Chems,UAN,3.8028,0.2445,0.3236,40.7854,23.7657,23.7657,33.9374,21.4572,21.4534,0.5393,16.0917,18.005,11.5695,12.1574,-5.5303,-4.9808
Moody's Investors Service,CVS Health,BBB+,2016-05-12,64803,1,5912.0,Shops,CVS,1.2585,0.4138,0.7382,17.3058,6.1811,6.1811,7.5458,5.6207,3.4164,1.6583,14.058,-35.3833,5.6579,8.2401,0.6228,0.3695
Moody's Investors Service,CVS Health,BBB+,2016-05-16,64803,1,5912.0,Shops,CVS,1.2585,0.4138,0.7382,17.3058,6.1811,6.1811,7.5458,5.6207,3.4164,1.6583,14.058,-35.3833,5.6579,8.2401,0.6228,0.3695
Standard & Poor's Ratings Services,CVS Health Corporation,BBB+,2016-07-21,64803,1,5912.0,Shops,CVS,1.2585,0.4138,0.7382,17.3058,6.1811,6.1811,7.5458,5.6207,3.4164,1.6583,14.058,-35.3833,5.6579,8.2401,0.6228,0.3695
Standard & Poor's Ratings Services,Cabot Corp.,A,2016-07-13,16040,1,2890.0,Chems,CBT,2.3764,0.4203,0.7422,20.3762,-11.0415,-11.0415,7.5932,-13.1313,-11.6336,0.9337,-24.5142,-31.8138,-10.6667,-14.2114,3.032,3.4347
Moody's Investors Service,Cabot Corporation,BBB,2016-09-06,16040,1,2890.0,Chems,CBT,2.3764,0.4203,0.7422,20.3762,-11.0415,-11.0415,7.5932,-13.1313,-11.6336,0.9337,-24.5142,-31.8138,-10.6667,-14.2114,3.032,3.4347
Fitch Ratings,Cadence Design Systems Inc.,BBB+,2016-02-04,813672,1,7372.0,BusEq,CDNS,1.7979,0.1997,0.2495,85.9906,16.7694,16.7694,24.2641,15.7216,14.8298,0.7257,18.3427,47.8189,10.7617,14.6805,0.1786,0.1648
Standard & Poor's Ratings Services,"Cadence Design Systems, Inc.",BBB-,2016-09-23,813672,1,7372.0,BusEq,CDNS,1.7979,0.1997,0.2495,85.9906,16.7694,16.7694,24.2641,15.7216,14.8298,0.7257,18.3427,47.8189,10.7617,14.6805,0.1786,0.1648
Moody's Investors Service,"Caesars Entertainment Resort Properties, LLC",B-,2016-03-28,1590895,0,7990.0,Other,CZR,1.099,0.761,3.2004,40.0573,10.0747,10.0747,17.3754,6.1967,15.8635,0.5432,42.1858,-39.6205,8.6175,10.0835,0.1495,-0.2761
Moody's Investors Service,California Resources Corp.,CC,2016-08-02,1609253,0,1311.0,Enrgy,CRC,0.724,1.1787,-6.7063,60.4245,-213.9825,-213.9825,-172.3262,-227.8818,-147.8985,0.3407,387.9913,387.9913,-50.3899,-69.3193,-51.5459,-7.33
Standard & Poor's Ratings Services,California Resources Corporation,CCC+,2016-01-14,1609253,0,1311.0,Enrgy,CRC,0.724,1.1787,-6.7063,60.4245,-213.9825,-213.9825,-172.3262,-227.8818,-147.8985,0.3407,387.9913,387.9913,-50.3899,-69.3193,-51.5459,-7.33
Standard & Poor's Ratings Services,California Resources Corporation,CCC+,2016-08-24,1609253,0,1311.0,Enrgy,CRC,0.724,1.1787,-6.7063,60.4245,-213.9825,-213.9825,-172.3262,-227.8818,-147.8985,0.3407,387.9913,387.9913,-50.3899,-69.3193,-51.5459,-7.33
Standard & Poor's Ratings Services,California Resources Corporation,CCC+,2016-09-09,1609253,0,1311.0,Enrgy,CRC,0.724,1.1787,-6.7063,60.4245,-213.9825,-213.9825,-172.3262,-227.8818,-147.8985,0.3407,387.9913,387.9913,-50.3899,-69.3193,-51.5459,-7.33
Standard & Poor's Ratings Services,Callon Petroleum Co.,B+,2016-09-13,928022,0,1311.0,Enrgy,CPE,0.7084,0.4753,0.9057,100.0,-152.0667,-152.0667,-98.4903,-146.6527,-180.3726,0.1744,-66.201,-66.1981,-30.4515,-34.7362,-6.943,8.4825
Moody's Investors Service,Callon Petroleum Company,B-,2016-09-12,928022,0,1311.0,Enrgy,CPE,0.7084,0.4753,0.9057,100.0,-152.0667,-152.0667,-98.4903,-146.6527,-180.3726,0.1744,-66.201,-66.1981,-30.4515,-34.7362,-6.943,8.4825
Standard & Poor's Ratings Services,Calumet Specialty Products Partners LP,B,2016-02-08,1340122,0,2911.0,Enrgy,CLMT,0.9725,0.7377,2.9366,13.6478,3.9997,3.9997,7.8569,-2.1678,-3.903,1.3347,-14.8161,-48.0315,-2.9001,-3.7097,1.7703,1.497
Standard & Poor's Ratings Services,Calumet Specialty Products Partners LP,CCC+,2016-04-18,1340122,0,2911.0,Enrgy,CLMT,0.9725,0.7377,2.9366,13.6478,3.9997,3.9997,7.8569,-2.1678,-3.903,1.3347,-14.8161,-48.0315,-2.9001,-3.7097,1.7703,1.497
Standard & Poor's Ratings Services,Calumet Specialty Products Partners LP,CCC+,2016-10-18,1340122,0,2911.0,Enrgy,CLMT,0.9725,0.7377,2.9366,13.6478,3.9997,3.9997,7.8569,-2.1678,-3.903,1.3347,-14.8161,-48.0315,-2.9001,-3.7097,1.7703,1.497
Moody's Investors Service,"Calumet Specialty Products Partners, L.P.",B-,2016-02-29,1340122,0,2911.0,Enrgy,CLMT,0.9725,0.7377,2.9366,13.6478,3.9997,3.9997,7.8569,-2.1678,-3.903,1.3347,-14.8161,-48.0315,-2.9001,-3.7097,1.7703,1.497
Standard & Poor's Ratings Services,Cameco Corp.,A,2016-05-09,1009001,1,1090.0,Other,CCJ,4.0087,0.215,0.2739,26.6015,17.0922,17.0922,31.2309,-4.9673,7.6501,0.283,6.6724,6.9283,4.2871,5.2376,-0.2076,0.2866
DBRS,Cameco Corporation,A-,2016-06-03,1009001,1,1090.0,Other,CCJ,4.0087,0.215,0.2739,26.6015,17.0922,17.0922,31.2309,-4.9673,7.6501,0.283,6.6724,6.9283,4.2871,5.2376,-0.2076,0.2866
Moody's Investors Service,Canadian National Railway Company,A,2016-02-18,16868,1,4011.0,Other,CNI,0.7181,0.3754,0.6975,76.1002,41.7572,41.7572,50.9397,38.6488,28.0549,0.3464,23.6656,24.1832,9.7192,14.7817,0.1823,0.076
Moody's Investors Service,Canadian National Railway Company,A,2016-07-28,16868,1,4011.0,Other,CNI,0.7181,0.3754,0.6975,76.1002,41.7572,41.7572,50.9397,38.6488,28.0549,0.3464,23.6656,24.1832,9.7192,14.7817,0.1823,0.076
Moody's Investors Service,Canadian Natural Resources Limited,BBB-,2016-02-25,1017413,1,1311.0,Enrgy,CNQ,0.8834,0.3549,0.6133,42.5301,-4.6025,-4.6025,39.7476,-5.3951,-5.1525,0.2086,-2.3264,-2.3264,-1.0747,-1.5007,-2.9536,3.2618
Moody's Investors Service,Canadian Natural Resources Limited,BBB-,2016-08-09,1017413,1,1311.0,Enrgy,CNQ,0.8834,0.3549,0.6133,42.5301,-4.6025,-4.6025,39.7476,-5.3951,-5.1525,0.2086,-2.3264,-2.3264,-1.0747,-1.5007,-2.9536,3.2618
Moody's Investors Service,Canon Inc.,AA-,2016-06-13,16988,1,3577.0,BusEq,CAJ,2.596,0.0004,0.0007,49.9422,9.7522,9.7522,16.8212,10.2821,6.8361,0.8356,8.4451,8.9503,5.9462,8.442,0.4314,0.6772
Standard & Poor's Ratings Services,Cardinal Health Inc.,A-,2016-06-30,721371,1,5122.0,Shops,CAH,1.2615,0.4544,0.8779,5.571,2.1077,2.1077,2.5475,1.9184,1.185,3.4016,19.3734,509.2437,4.021,10.5695,0.2662,0.2506
Standard & Poor's Ratings Services,Carpenter Technology Corp.,BBB,2016-04-29,17843,1,3312.0,Manuf,CRS,3.3232,0.3129,0.4554,14.2947,5.0074,5.0074,10.4998,4.0014,2.6362,0.7671,4.4272,5.8883,2.0223,3.0419,0.8922,4.1701
Standard & Poor's Ratings Services,Carpenter Technology Corp.,BBB-,2016-11-28,17843,1,3312.0,Manuf,CRS,3.3825,0.3562,0.5533,14.1116,2.8455,2.8455,10.1136,1.1856,0.6176,0.649,1.0227,1.418,0.4044,0.6584,-0.0222,1.2633
Moody's Investors Service,Carpenter Technology Corporation,BB,2016-02-19,17843,0,3312.0,Manuf,CRS,3.3232,0.3129,0.4554,14.2947,5.0074,5.0074,10.4998,4.0014,2.6362,0.7671,4.4272,5.8883,2.0223,3.0419,0.8922,4.1701
Standard & Poor's Ratings Services,"Carrols Restaurant Group, Inc.",B-,2016-01-14,809248,0,5812.0,Shops,TAST,0.6315,0.6659,2.0063,25.0125,3.633,3.633,8.0782,0.0005,0.0003,2.0105,0.0037,-0.0085,0.0009,0.0012,1.1082,1.1318
Standard & Poor's Ratings Services,"Carrols Restaurant Group, Inc.",B,2016-06-02,809248,0,5812.0,Shops,TAST,0.6315,0.6659,2.0063,25.0125,3.633,3.633,8.0782,0.0005,0.0003,2.0105,0.0037,-0.0085,0.0009,0.0012,1.1082,1.1318
Standard & Poor's Ratings Services,"Casa Systems, Inc.",BB-,2016-11-30,1333835,0,3576.0,BusEq,CASA,3.2302,0.0836,0.0945,70.7785,37.8312,37.8312,39.7211,37.3144,10.0209,0.9624,82.3704,82.3705,23.9921,75.4837,-1.2126,-1.4887
Moody's Investors Service,"Casella Waste Systems, Inc.",B+,2016-09-26,911177,0,4953.0,Other,CWST,0.8983,1.0446,-23.4955,29.9881,5.8309,5.8309,19.7576,-1.9085,-2.3731,0.8624,54.5493,7.8632,-1.8592,-2.4321,0.4881,0.3254
Standard & Poor's Ratings Services,Caterpillar Inc.,A,2016-10-21,18230,1,3531.0,Manuf,CAT,1.2769,0.6284,2.5538,28.6422,8.0513,9.3,15.7793,7.3153,5.3434,0.6001,16.95,46.3021,3.2205,6.299,-1.6704,-1.8943
Standard & Poor's Ratings Services,Caterpillar Inc.,AA,2016-11-21,18230,1,3531.0,Manuf,CAT,1.2769,0.6284,2.5538,28.6422,8.0513,9.3,15.7793,7.3153,5.3434,0.6001,16.95,46.3021,3.2205,6.299,-1.6704,-1.8943
Standard & Poor's Ratings Services,Cementos Pacasmayo S.A.A.,BB+,2016-02-25,1221029,0,3241.0,Manuf,CPAC,5.1711,0.2991,0.4267,41.7222,24.1867,24.1867,29.5307,21.4278,15.5183,0.3834,9.1172,9.1172,5.8252,6.3904,0.1125,-0.9635
DBRS,Cenovus Energy Inc.,A-,2016-01-29,1475260,1,2911.0,Enrgy,CVE,3.4839,0.3449,0.5266,43.417,7.5857,7.5857,23.7676,4.1105,4.7306,0.5065,4.9875,5.0868,2.3962,3.2671,-2.8074,-1.1229
Moody's Investors Service,Cenovus Energy Inc.,BB,2016-02-18,1475260,0,2911.0,Enrgy,CVE,3.4839,0.3449,0.5266,43.417,7.5857,7.5857,23.7676,4.1105,4.7306,0.5065,4.9875,5.0868,2.3962,3.2671,-2.8074,-1.1229
Standard & Poor's Ratings Services,Cenovus Energy Inc.,BBB,2016-04-12,1475260,1,2911.0,Enrgy,CVE,3.4839,0.3449,0.5266,43.417,7.5857,7.5857,23.7676,4.1105,4.7306,0.5065,4.9875,5.0868,2.3962,3.2671,-2.8074,-1.1229
Standard & Poor's Ratings Services,Cenovus Energy Inc.,BBB,2016-09-21,1475260,1,2911.0,Enrgy,CVE,3.4839,0.3449,0.5266,43.417,7.5857,7.5857,23.7676,4.1105,4.7306,0.5065,4.9875,5.0868,2.3962,3.2671,-2.8074,-1.1229
Moody's Investors Service,Centene Corporation,BB,2016-01-26,1071739,0,6324.0,Money,CNC,1.0176,0.334,0.5043,11.4976,2.8019,2.8019,3.3394,2.7597,1.6365,2.8434,14.9742,30.0345,4.4815,9.9733,3.3827,3.2571
Moody's Investors Service,Centene Corporation,BB,2016-06-09,1071739,0,6324.0,Money,CNC,1.0176,0.334,0.5043,11.4976,2.8019,2.8019,3.3394,2.7597,1.6365,2.8434,14.9742,30.0345,4.4815,9.9733,3.3827,3.2571
Moody's Investors Service,Centene Corporation,BB,2016-10-26,1071739,0,6324.0,Money,CNC,1.0176,0.334,0.5043,11.4976,2.8019,2.8019,3.3394,2.7597,1.6365,2.8434,14.9742,30.0345,4.4815,9.9733,3.3827,3.2571
Standard & Poor's Ratings Services,Century Aluminum Co.,BB-,2016-09-16,949157,0,3350.0,Manuf,CENX,2.6779,0.1969,0.2529,2.1188,-2.0047,-2.0047,2.1042,-2.109,-3.0418,1.1126,-5.8792,-5.8792,-3.3844,-4.7218,-1.9576,-1.9676
Moody's Investors Service,"Charles River Laboratories Int'l, Inc.",BB,2016-04-04,1100682,0,8731.0,Other,CRL,1.7938,0.5342,1.1701,38.9563,15.1433,15.1433,22.103,14.3349,10.9523,0.6591,20.6136,65.7324,7.3501,9.601,1.1399,1.009
Standard & Poor's Ratings Services,Charles River Laboratories International Inc.,BBB-,2016-01-12,1100682,1,8731.0,Other,CRL,1.7938,0.5342,1.1701,38.9563,15.1433,15.1433,22.103,14.3349,10.9523,0.6591,20.6136,65.7324,7.3501,9.601,1.1399,1.009
Standard & Poor's Ratings Services,Charles River Laboratories International Inc.,BBB-,2016-03-31,1100682,1,8731.0,Other,CRL,1.7938,0.5342,1.1701,38.9563,15.1433,15.1433,22.103,14.3349,10.9523,0.6591,20.6136,65.7324,7.3501,9.601,1.1399,1.009
Standard & Poor's Ratings Services,"Charter Communications Operating, LLC",BBB-,2016-02-19,1091667,1,4841.0,Telcm,CHTR,0.1749,1.0013,-776.587,34.1193,11.421,11.421,33.2069,-3.3935,-2.7783,0.2481,589.1304,3.3556,-0.6893,-0.7596,-0.7523,3.7225
Moody's Investors Service,"Charter Communications Operating, LLC",BB+,2016-05-10,1091667,0,4841.0,Telcm,CHTR,0.1749,1.0013,-776.587,34.1193,11.421,11.421,33.2069,-3.3935,-2.7783,0.2481,589.1304,3.3556,-0.6893,-0.7596,-0.7523,3.7225
Standard & Poor's Ratings Services,"Charter Communications Operating, LLC",BBB,2016-05-18,1091667,1,4841.0,Telcm,CHTR,0.1749,1.0013,-776.587,34.1193,11.421,11.421,33.2069,-3.3935,-2.7783,0.2481,589.1304,3.3556,-0.6893,-0.7596,-0.7523,3.7225
Moody's Investors Service,"Charter Communications Operating, LLC",BB+,2016-06-03,1091667,0,4841.0,Telcm,CHTR,0.1749,1.0013,-776.587,34.1193,11.421,11.421,33.2069,-3.3935,-2.7783,0.2481,589.1304,3.3556,-0.6893,-0.7596,-0.7523,3.7225
Fitch Ratings,Chesapeake Energy Corp.,BB-,2016-01-04,895126,0,1311.0,Enrgy,CHK,0.673,0.8114,4.4606,75.2037,-148.2216,-148.2216,-130.7584,-149.6239,-115.4654,0.7372,2200.752,-610.5548,-84.527,-115.1637,-4.1386,-10.9302
Standard & Poor's Ratings Services,Chesapeake Energy Corp.,B,2016-01-25,895126,0,1311.0,Enrgy,CHK,0.673,0.8114,4.4606,75.2037,-148.2216,-148.2216,-130.7584,-149.6239,-115.4654,0.7372,2200.752,-610.5548,-84.527,-115.1637,-4.1386,-10.9302
